1,1,56.53,63.44,118.41999999999999,52.06,1,1,1.0
1,2,91.11,0.0,226.39,64.4,1,1,0.0
1,3,317.54,0.0,395.96,114.4,1,1,1.0
1,4,0.0,9.78,18.2,36.92,1,1,1.0
2,1,30.95,58.7,118.42,52.06,1,1,1.0
2,2,91.11,0.0,226.39,64.4,1,1,0.0
2,3,313.75,0.0,395.96000000000004,114.4,1,1,1.0
2,4,0.0,18.3,10.6,20.8,1,1,1.0
3,1,16.74,58.7,118.42,52.06,1,1,1.0
3,2,91.11,0.0,226.39,64.4,1,1,0.0
3,3,313.28,0.0,395.96000000000004,114.24,1,1,1.0
4,1,0.0,53.97,116.21,52.06,1,1,1.0
4,2,91.11,0.0,226.39,64.4,1,1,0.0
4,3,312.81,0.0,395.96,114.09,1,1,1.0
5,1,0.0,48.28,90.63,52.06,1,1,1.0
5,2,91.11,0.0,226.39,64.4,1,1,0.0
5,3,312.34,0.0,395.96,113.93,1,1,1.0
6,1,0.0,46.39,74.52,52.06,1,1,1.0
6,2,91.11,0.0,226.39,64.4,1,1,0.0
6,3,311.87,0.0,395.96000000000004,113.77,1,1,1.0
7,1,0.0,43.55,58.42,52.06,1,1,1.0
7,2,91.11,0.0,226.39,64.4,1,1,0.0
7,3,311.4,0.0,395.96000000000004,113.62,1,1,1.0
8,1,0.0,41.65,39.47,52.059999999999995,1,1,1.0
8,2,91.11,0.0,226.39,64.4,1,1,0.0
8,3,310.93,0.0,395.96,113.46,1,1,1.0
9,1,0.0,40.71,26.21,42.589999999999996,1,1,1.0
9,2,91.11,0.0,226.39,64.4,1,1,0.0
9,3,310.46,0.0,395.96,113.3,1,1,1.0
10,1,0.0,40.71,10.86,42.589999999999996,1,1,1.0
10,2,91.11,0.0,226.39,64.4,1,1,0.0
10,3,310.46,0.0,395.96,113.3,1,1,1.0
10,5,919.35,190.86,40.549999999999955,62.47999999999999,1,1,1.0
11,2,91.11,0.0,226.39,64.4,1,1,0.0
11,3,310.46,0.0,395.96,113.3,1,1,1.0
11,5,865.6,185.4,94.29999999999995,81.1,1,1,1.0
12,2,91.11,0.0,226.39,64.4,1,1,0.0
12,3,310.46,0.0,395.96,113.3,1,1,1.0
12,5,822.9,172.2,137.0,94.30000000000001,1,1,1.0
13,2,91.11,0.0,226.39,64.4,1,1,0.0
13,3,310.46,0.0,395.96,113.3,1,1,1.0
13,5,790.02,164.53,167.68000000000006,85.57,1,1,1.0
14,2,91.11,0.0,226.39,64.4,1,1,0.0
14,3,310.46,0.0,395.96,113.3,1,1,1.0
14,5,730.83,148.08,227.9699999999999,123.91999999999999,1,1,1.0
14,6,0.0,176.61,16.13,44.94,1,1,1.0
15,2,91.11,0.0,226.39,64.4,1,1,0.0
15,3,310.46,0.0,395.96,113.3,1,1,1.0
15,5,702.33,140.4,255.37,122.79999999999998,1,1,1.0
15,6,0.0,162.4,33.7,80.0,1,1,1.0
16,2,91.11,0.0,226.39,64.4,1,1,0.0
16,3,310.46,0.0,395.96,113.3,1,1,1.0
16,5,657.38,134.92,271.82000000000005,115.08000000000001,1,1,1.0
16,6,0.0,162.4,52.3,89.9,1,1,1.0
17,2,91.11,0.0,226.39,64.4,1,1,0.0
17,3,310.46,0.0,395.96,113.3,1,1,1.0
17,5,616.83,120.67,265.27,115.13000000000001,1,1,1.0
17,6,0.0,162.4,68.7,96.49999999999997,1,1,1.0
18,2,91.11,0.0,226.39,64.4,1,1,0.0
18,3,310.46,0.0,395.96,113.3,1,1,1.0
18,5,585.04,118.48,251.06000000000006,106.32000000000001,1,1,1.0
18,6,0.0,162.4,90.6,119.49999999999997,1,1,1.0
19,2,91.11,0.0,226.39,64.4,1,1,0.0
19,3,310.46,0.0,395.96,113.3,1,1,1.0
19,5,549.96,116.29,241.24,101.90999999999998,1,1,1.0
19,6,3.29,174.46,110.30999999999999,117.34,1,1,1.0
20,2,91.11,0.0,226.39,64.4,1,1,0.0
20,3,310.46,0.0,395.96,113.3,1,1,0.0
20,5,514.89,116.29,225.90999999999997,94.21,1,1,1.0
20,6,3.29,174.46,137.71,134.84,1,1,1.0
21,2,91.11,0.0,226.39,64.4,1,1,0.0
21,3,310.46,0.0,395.96,113.3,1,1,0.0
21,5,485.29,111.9,225.91000000000003,86.5,1,1,1.0
21,6,1.1,188.71,168.4,128.29,1,1,1.0
22,2,91.11,0.0,226.39,64.4,1,1,0.0
22,3,310.46,0.0,395.96,113.3,1,1,0.0
22,5,450.21,107.52,225.92000000000002,86.50000000000001,1,1,1.0
22,6,0.0,198.57,194.7,137.03000000000003,1,1,1.0
23,2,91.11,0.0,226.39,64.4,1,1,0.0
23,3,310.46,0.0,395.96,113.3,1,1,0.0
23,5,421.71,100.94,225.92000000000002,86.5,1,1,1.0
23,6,17.54,200.77,213.36,151.23,1,1,1.0
24,2,91.11,0.0,226.39,64.4,1,1,0.0
24,3,310.46,0.0,395.96,113.3,1,1,0.0
24,5,396.53,95.46,206.16000000000008,86.50000000000001,1,1,1.0
24,6,48.23,217.21,213.35999999999999,151.23,1,1,1.0
25,2,91.11,0.0,226.39,64.4,1,1,0.0
25,3,310.46,0.0,395.96,113.3,1,1,0.0
25,5,363.64,91.08,206.15999999999997,86.49,1,1,1.0
25,6,65.77,222.69,224.33000000000004,157.81,1,1,1.0
26,2,91.11,0.0,226.39,64.4,1,1,0.0
26,3,310.46,0.0,395.96,113.3,1,1,0.0
26,5,341.72,84.5,206.15999999999997,86.5,1,1,1.0
26,6,96.46,231.46,236.34000000000003,169.84,1,1,1.0
27,2,91.11,0.0,226.39,64.4,1,1,0.0
27,3,310.46,0.0,395.96,113.3,1,1,0.0
27,5,327.5,83.4,180.92000000000002,73.29999999999998,1,1,1.0
27,6,116.19,243.51,279.11,190.69,1,1,1.0
28,2,91.11,0.0,226.39,64.4,1,1,0.0
28,3,310.46,0.0,395.96,113.3,1,1,0.0
28,5,304.48,77.92,180.91999999999996,73.3,1,1,1.0
28,6,138.11,256.67,304.28999999999996,198.32999999999998,1,1,1.0
29,2,91.11,0.0,226.39,64.4,1,1,0.0
29,3,310.46,0.0,395.96,113.3,1,1,0.0
29,5,286.94,77.92,167.76,68.88000000000001,1,1,1.0
29,6,176.48,276.4,322.91999999999996,202.70000000000005,1,1,1.0
29,7,912.77,180.99,47.129999999999995,72.35,1,1,1.0
30,2,91.11,0.0,226.39,64.4,1,1,0.0
30,3,310.46,0.0,395.96,113.3,1,1,0.0
30,5,266.1,75.08,167.76,68.88000000000001,1,1,1.0
30,6,208.27,287.91,353.73,221.64,1,1,1.0
30,7,863.55,174.36,95.41000000000008,72.33999999999997,1,1,1.0
31,2,91.11,0.0,226.39,64.4,1,1,0.0
31,3,310.46,0.0,395.96,113.3,1,1,0.0
31,5,243.36,73.19,167.76,68.87,1,1,1.0
31,6,240.05,299.42,384.55,240.57999999999998,1,1,1.0
31,7,815.13,158.22,144.35000000000002,90.68,1,1,1.0
32,2,91.11,0.0,226.39,64.4,1,1,0.0
32,3,310.46,0.0,395.96,113.3,1,1,0.0
32,5,215.48,68.78,167.76000000000002,68.88,1,1,1.0
32,6,316.36,334.63,384.54999999999995,205.37,1,1,1.0
32,7,766.7,142.08,193.29999999999995,109.01999999999998,1,1,1.0
33,2,91.11,0.0,226.39,64.4,1,1,0.0
33,3,310.46,0.0,395.96,113.3,1,1,0.0
33,5,218.4,59.98,145.76000000000002,68.88000000000002,1,1,1.0
33,6,354.51,340.5,402.19000000000005,199.5,1,1,1.0
33,7,732.95,118.6,227.04999999999995,131.0,1,1,1.0
34,2,91.11,0.0,226.39,64.4,1,1,0.0
34,3,310.46,0.0,395.96,113.3,1,1,1.0
34,5,194.94,59.98,144.26,65.92000000000002,1,1,1.0
34,6,413.21,369.85,435.89000000000004,170.14999999999998,1,1,1.0
34,7,697.73,127.4,243.16999999999996,107.5,1,1,1.0
35,2,91.11,0.0,226.39,64.4,1,1,0.0
35,3,310.46,0.0,395.96,113.3,1,1,1.0
35,5,186.1,59.98,132.79999999999998,59.62,1,1,1.0
35,6,474.08,392.68,435.90000000000003,147.32,1,1,1.0
35,7,643.44,120.06,243.16999999999996,107.5,1,1,1.0
36,2,91.11,0.0,226.39,64.4,1,1,0.0
36,3,310.46,0.0,395.96,113.3,1,1,1.0
36,5,167.08,53.64,132.79999999999998,59.620000000000005,1,1,1.0
36,6,519.74,425.66,435.89,114.33999999999997,1,1,1.0
36,7,607.93,114.99,243.16000000000008,107.50000000000001,1,1,1.0
37,2,91.11,0.0,226.39,64.4,1,1,0.0
37,3,310.46,0.0,395.96,113.3,1,1,1.0
37,5,151.86,52.37,132.8,59.62,1,1,1.0
37,6,621.2,454.83,338.79999999999995,85.17000000000002,1,1,1.0
37,7,574.95,107.38,234.26,101.16,1,1,1.0
38,2,91.11,0.0,226.39,64.4,1,1,0.0
38,3,310.46,0.0,395.96,113.3,1,1,0.0
38,5,134.1,49.83,132.79999999999998,59.620000000000005,1,1,1.0
38,6,739.2,485.3,220.79999999999995,54.69999999999999,1,1,1.0
38,7,543.2,97.24,214.01,85.96,1,1,1.0
39,2,91.11,0.0,226.39,64.4,1,1,0.0
39,3,310.46,0.0,395.96,113.3,1,1,0.0
39,5,122.69,49.83,132.8,59.620000000000005,1,1,1.0
39,6,858.4,520.8,101.60000000000002,19.200000000000045,1,1,1.0
39,7,503.88,94.7,214.01999999999998,85.96,1,1,1.0
40,2,91.11,0.0,226.39,64.4,1,1,0.0
40,3,310.46,0.0,395.96,113.3,1,1,0.0
40,5,103.66,44.76,132.8,59.62,1,1,1.0
40,7,468.37,85.82,214.01,85.96000000000001,1,1,1.0
41,2,91.11,0.0,226.39,64.4,1,1,0.0
41,3,310.46,0.0,395.96,113.3,1,1,0.0
41,5,95.43,42.22,128.98,58.97,1,1,1.0
41,7,439.2,79.48,214.01000000000005,85.96,1,1,1.0
42,2,91.11,0.0,226.39,64.4,1,1,0.0
42,3,310.46,0.0,395.96,113.3,1,1,0.0
42,5,87.2,39.68,125.17,58.32,1,1,1.0
42,7,422.74,79.48,182.27999999999997,80.92,1,1,1.0
43,2,91.11,0.0,226.39,64.4,1,1,0.0
43,3,310.46,0.0,395.96,113.3,1,1,0.0
43,5,63.1,35.88,125.17000000000002,58.309999999999995,1,1,1.0
43,7,392.31,73.14,182.27000000000004,80.92,1,1,1.0
44,2,91.11,0.0,226.39,64.4,1,1,0.0
44,3,310.46,0.0,395.96,113.3,1,1,0.0
44,5,58.03,35.88,125.16999999999999,58.309999999999995,1,1,1.0
44,7,363.14,68.07,182.26999999999998,80.92000000000002,1,1,1.0
45,2,91.11,0.0,226.39,64.4,1,1,0.0
45,3,310.46,0.0,395.96,113.3,1,1,0.0
45,5,47.88,30.81,125.17000000000002,58.31,1,1,1.0
45,7,342.84,64.26,182.28000000000003,80.92,1,1,1.0
46,2,91.11,0.0,226.39,64.4,1,1,0.0
46,3,310.46,0.0,395.96,113.3,1,1,0.0
46,5,32.66,30.81,125.17000000000002,58.31,1,1,1.0
46,7,316.21,60.46,182.28000000000003,80.91999999999999,1,1,1.0
47,2,91.11,0.0,226.39,64.4,1,1,0.0
47,3,310.46,0.0,395.96,113.3,1,1,0.0
47,5,21.25,28.27,125.16999999999999,58.31,1,1,1.0
47,7,316.17,61.73,137.93,68.24000000000001,1,1,1.0
48,2,91.11,0.0,226.39,64.4,1,1,0.0
48,3,310.46,0.0,395.96,113.3,1,1,0.0
48,5,21.25,28.27,109.94999999999999,55.730000000000004,1,1,1.0
48,7,290.81,55.38,137.92000000000002,68.25,1,1,1.0
49,2,91.11,0.0,226.39,64.4,1,1,0.0
49,3,310.46,0.0,395.96,113.3,1,1,0.0
49,5,21.25,28.27,90.95,51.93000000000001,1,1,1.0
49,7,271.78,51.58,137.93,68.25,1,1,1.0
50,2,91.11,0.0,226.39,64.4,1,1,0.0
50,3,310.46,0.0,395.96,113.3,1,1,0.0
50,5,6.03,28.27,90.95,51.93000000000001,1,1,1.0
50,7,243.88,46.51,137.92000000000002,68.24000000000001,1,1,1.0
51,2,91.11,0.0,226.39,64.4,1,1,0.0
51,3,310.46,0.0,395.96,113.3,1,1,0.0
51,5,0.0,23.2,90.64,51.92999999999999,1,1,1.0
51,7,223.59,45.24,137.92,68.24000000000001,1,1,1.0
52,2,91.11,0.0,226.39,64.4,1,1,0.0
52,3,310.46,0.0,395.96,113.3,1,1,0.0
52,5,0.0,21.93,80.49,51.93,1,1,1.0
52,7,200.76,42.7,137.92000000000002,68.25,1,1,1.0
53,2,91.11,0.0,226.39,64.4,1,1,0.0
53,3,310.46,0.0,395.96,113.3,1,1,0.0
53,5,0.0,21.93,70.35,51.93,1,1,1.0
53,7,184.27,40.17,137.92999999999998,68.24,1,1,1.0
54,2,91.11,0.0,226.39,64.4,1,1,0.0
54,3,310.46,0.0,395.96,113.3,1,1,1.0
54,5,0.0,20.66,65.27,51.93000000000001,1,1,1.0
54,7,179.2,35.09,121.43,68.25,1,1,1.0
55,2,91.11,0.0,226.39,64.4,1,1,0.0
55,3,310.46,0.0,395.96,113.3,1,1,1.0
55,5,0.0,18.12,44.98,51.92999999999999,1,1,1.0
55,7,167.8,35.09,116.34999999999997,65.71,1,1,1.0
56,2,91.11,0.0,226.39,64.4,1,1,0.0
